session,data_origin,policy,informal_stops,short_dwell_scale,signal_scenario,n_signal_encounters,encounter_pattern,signal_offset_s,wm_to_rb_demand_shift_s,mixed_traffic,vol_rb_to_wm,vol_wm_to_rb,n_rows_calibration_subset,demand_window_s,demand_window_capped,avg_travel_time_s,avg_delay_s,delay_ratio,completed_trips,total_trips,total_distance_m,avg_speed_mps,encounter_1_green,encounter_2_green,encounter_3_green,encounter_4_green,encounter_5_green,encounter_6_green,extra_rb_to_wm_shifts_s
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,44,83,83,18000.0,True,266.04,76.29,0.2868,1005,1005,2965720.0,11.092,False,False,True,True,False,False,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,44,83,83,18000.0,True,265.55,75.79,0.2854,1005,1005,2965720.0,11.113,False,False,True,False,True,True,0.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,44,83,83,18000.0,True,264.93,75.11,0.2835,1000,1000,2951000.0,11.139,False,False,True,False,True,False,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,44,83,83,18000.0,True,263.54,73.85,0.2802,1010,1010,2980440.0,11.197,False,False,True,False,False,True,90.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,44,83,83,18000.0,True,261.84,72.09,0.2753,1005,1005,2965720.0,11.27,False,False,True,False,False,False,90.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,44,83,83,18000.0,True,263.51,73.75,0.2799,1005,1005,2965720.0,11.199,False,False,False,True,True,True,60.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,44,83,83,18000.0,True,262.44,72.68,0.277,1005,1005,2965720.0,11.244,False,False,False,True,True,False,60.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,44,83,83,18000.0,True,264.93,75.11,0.2835,1000,1000,2951000.0,11.139,False,False,False,True,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,44,83,83,18000.0,True,263.95,74.13,0.2809,1000,1000,2951000.0,11.18,False,False,False,True,False,False,0.0;20.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,44,83,83,18000.0,True,263.73,73.98,0.2805,1005,1005,2965720.0,11.189,False,False,False,False,True,True,55.0;50.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,44,83,83,18000.0,True,260.79,71.1,0.2726,1010,1010,2980440.0,11.315,False,False,False,False,True,False,55.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,44,83,83,18000.0,True,263.82,74.01,0.2805,1000,1000,2951000.0,11.185,False,False,False,False,False,True,0.0;0.0
Lunch,waltermart_location,baseline_all_stops,True,,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,44,83,83,18000.0,True,262.45,72.76,0.2772,1010,1010,2980440.0,11.244,False,False,False,False,False,False,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,44,83,83,18000.0,True,252.67,80.87,0.3201,1010,1010,2778440.0,10.887,True,True,True,True,True,True,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,44,83,83,18000.0,True,251.35,79.48,0.3162,1000,1000,2751000.0,10.945,True,True,True,True,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,44,83,83,18000.0,True,246.68,74.88,0.3035,1010,1010,2778440.0,11.152,True,True,True,True,False,True,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,44,83,83,18000.0,True,245.37,73.53,0.2997,1005,1005,2764720.0,11.211,True,True,True,True,False,False,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,44,83,83,18000.0,True,252.47,80.6,0.3192,1000,1000,2751000.0,10.896,True,True,True,False,True,True,0.0;20.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,44,83,83,18000.0,True,250.95,79.08,0.3151,1000,1000,2751000.0,10.962,True,True,True,False,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,44,83,83,18000.0,True,247.79,75.95,0.3065,1005,1005,2764720.0,11.102,True,True,True,False,False,True,60.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,44,83,83,18000.0,True,246.02,74.18,0.3015,1005,1005,2764720.0,11.182,True,True,True,False,False,False,60.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,44,83,83,18000.0,True,249.33,77.49,0.3108,1005,1005,2764720.0,11.034,True,True,False,True,True,True,90.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_G_G_R,6,G-G-R-G-G-R,0.0,0.0,True,44,83,83,18000.0,True,248.17,76.37,0.3077,1010,1010,2778440.0,11.085,True,True,False,True,True,False,90.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_G_R_G,6,G-G-R-G-R-G,0.0,0.0,True,44,83,83,18000.0,True,250.95,79.08,0.3151,1000,1000,2751000.0,10.962,True,True,False,True,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_G_R_R,6,G-G-R-G-R-R,0.0,0.0,True,44,83,83,18000.0,True,248.41,76.57,0.3082,1005,1005,2764720.0,11.074,True,True,False,True,False,False,0.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_R_G_G,6,G-G-R-R-G-G,0.0,35.0,True,44,83,83,18000.0,True,246.24,74.41,0.3022,1005,1005,2764720.0,11.172,True,True,False,False,True,True,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_R_G_R,6,G-G-R-R-G-R,0.0,35.0,True,44,83,83,18000.0,True,248.99,77.18,0.31,1010,1010,2778440.0,11.049,True,True,False,False,True,False,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_R_R_G,6,G-G-R-R-R-G,0.0,35.0,True,44,83,83,18000.0,True,249.47,77.6,0.3111,1000,1000,2751000.0,11.027,True,True,False,False,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_G_R_R_R_R,6,G-G-R-R-R-R,0.0,35.0,True,44,83,83,18000.0,True,248.22,76.42,0.3079,1010,1010,2778440.0,11.083,True,True,False,False,False,False,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_G_G_G,6,G-R-G-G-G-G,0.0,35.0,True,44,83,83,18000.0,True,248.22,76.42,0.3079,1010,1010,2778440.0,11.083,True,False,True,True,True,True,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_G_G_R,6,G-R-G-G-G-R,0.0,35.0,True,44,83,83,18000.0,True,249.47,77.6,0.3111,1000,1000,2751000.0,11.027,True,False,True,True,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_G_R_G,6,G-R-G-G-R-G,0.0,35.0,True,44,83,83,18000.0,True,248.99,77.18,0.31,1010,1010,2778440.0,11.049,True,False,True,True,False,True,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_G_R_R,6,G-R-G-G-R-R,0.0,35.0,True,44,83,83,18000.0,True,246.24,74.41,0.3022,1005,1005,2764720.0,11.172,True,False,True,True,False,False,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_R_G_G,6,G-R-G-R-G-G,0.0,0.0,True,44,83,83,18000.0,True,248.41,76.57,0.3082,1005,1005,2764720.0,11.074,True,False,True,False,True,True,0.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_R_G_R,6,G-R-G-R-G-R,0.0,0.0,True,44,83,83,18000.0,True,250.95,79.08,0.3151,1000,1000,2751000.0,10.962,True,False,True,False,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_R_R_G,6,G-R-G-R-R-G,0.0,0.0,True,44,83,83,18000.0,True,248.17,76.37,0.3077,1010,1010,2778440.0,11.085,True,False,True,False,False,True,90.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_G_R_R_R,6,G-R-G-R-R-R,0.0,0.0,True,44,83,83,18000.0,True,249.33,77.49,0.3108,1005,1005,2764720.0,11.034,True,False,True,False,False,False,90.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_G_G,6,G-R-R-G-G-G,0.0,40.0,True,44,83,83,18000.0,True,247.77,75.97,0.3066,1010,1010,2778440.0,11.103,True,False,False,True,True,True,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,44,83,83,18000.0,True,247.45,75.58,0.3054,1000,1000,2751000.0,11.117,True,False,False,True,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,44,83,83,18000.0,True,247.05,75.25,0.3046,1010,1010,2778440.0,11.135,True,False,False,True,False,True,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,44,83,83,18000.0,True,245.12,73.29,0.299,1005,1005,2764720.0,11.223,True,False,False,True,False,False,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,44,83,83,18000.0,True,247.82,76.02,0.3067,1010,1010,2778440.0,11.1,True,False,False,False,True,True,5.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,44,83,83,18000.0,True,251.3,79.43,0.3161,1000,1000,2751000.0,10.947,True,False,False,False,True,False,5.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,44,83,83,18000.0,True,247.77,75.97,0.3066,1010,1010,2778440.0,11.103,True,False,False,False,False,True,0.0;55.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,44,83,83,18000.0,True,250.95,79.08,0.3151,1000,1000,2751000.0,10.962,True,False,False,False,False,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,44,83,83,18000.0,True,254.12,82.25,0.3237,1000,1000,2751000.0,10.825,False,True,True,True,True,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,44,83,83,18000.0,True,254.03,82.23,0.3237,1010,1010,2778440.0,10.829,False,True,True,True,True,False,0.0;55.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,44,83,83,18000.0,True,255.55,83.68,0.3274,1000,1000,2751000.0,10.765,False,True,True,True,False,True,5.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,44,83,83,18000.0,True,254.08,82.28,0.3238,1010,1010,2778440.0,10.827,False,True,True,True,False,False,5.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,44,83,83,18000.0,True,256.97,85.13,0.3313,1005,1005,2764720.0,10.706,False,True,True,False,True,True,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,44,83,83,18000.0,True,251.01,79.21,0.3156,1010,1010,2778440.0,10.959,False,True,True,False,True,False,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,44,83,83,18000.0,True,255.25,83.38,0.3266,1000,1000,2751000.0,10.778,False,True,True,False,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,44,83,83,18000.0,True,253.51,81.71,0.3223,1010,1010,2778440.0,10.851,False,True,True,False,False,False,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,44,83,83,18000.0,True,254.48,82.64,0.3247,1005,1005,2764720.0,10.81,False,True,False,True,True,True,90.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,44,83,83,18000.0,True,252.85,81.04,0.3205,1010,1010,2778440.0,10.88,False,True,False,True,True,False,90.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,44,83,83,18000.0,True,254.12,82.25,0.3237,1000,1000,2751000.0,10.825,False,True,False,True,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,44,83,83,18000.0,True,255.2,83.36,0.3266,1005,1005,2764720.0,10.78,False,True,False,True,False,False,0.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,44,83,83,18000.0,True,256.57,84.73,0.3302,1005,1005,2764720.0,10.722,False,True,False,False,True,True,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,44,83,83,18000.0,True,250.42,78.62,0.3139,1010,1010,2778440.0,10.985,False,True,False,False,True,False,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,44,83,83,18000.0,True,254.0,82.13,0.3233,1000,1000,2751000.0,10.831,False,True,False,False,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,44,83,83,18000.0,True,254.03,82.23,0.3237,1010,1010,2778440.0,10.829,False,True,False,False,False,False,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,44,83,83,18000.0,True,254.03,82.23,0.3237,1010,1010,2778440.0,10.829,False,False,True,True,True,True,0.0;15.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,44,83,83,18000.0,True,254.0,82.13,0.3233,1000,1000,2751000.0,10.831,False,False,True,True,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,44,83,83,18000.0,True,250.42,78.62,0.3139,1010,1010,2778440.0,10.985,False,False,True,True,False,True,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,44,83,83,18000.0,True,256.57,84.73,0.3302,1005,1005,2764720.0,10.722,False,False,True,True,False,False,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,44,83,83,18000.0,True,255.2,83.36,0.3266,1005,1005,2764720.0,10.78,False,False,True,False,True,True,0.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,44,83,83,18000.0,True,254.12,82.25,0.3237,1000,1000,2751000.0,10.825,False,False,True,False,True,False,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,44,83,83,18000.0,True,252.85,81.04,0.3205,1010,1010,2778440.0,10.88,False,False,True,False,False,True,90.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,44,83,83,18000.0,True,254.48,82.64,0.3247,1005,1005,2764720.0,10.81,False,False,True,False,False,False,90.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,44,83,83,18000.0,True,255.55,83.71,0.3276,1005,1005,2764720.0,10.765,False,False,False,True,True,True,60.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,44,83,83,18000.0,True,253.68,81.84,0.3226,1005,1005,2764720.0,10.844,False,False,False,True,True,False,60.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,44,83,83,18000.0,True,254.12,82.25,0.3237,1000,1000,2751000.0,10.825,False,False,False,True,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,44,83,83,18000.0,True,254.38,82.5,0.3243,1000,1000,2751000.0,10.815,False,False,False,True,False,False,0.0;20.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,44,83,83,18000.0,True,255.67,83.83,0.3279,1005,1005,2764720.0,10.76,False,False,False,False,True,True,55.0;50.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,44,83,83,18000.0,True,252.0,80.2,0.3183,1010,1010,2778440.0,10.916,False,False,False,False,True,False,55.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,44,83,83,18000.0,True,252.93,81.05,0.3205,1000,1000,2751000.0,10.877,False,False,False,False,False,True,0.0;0.0
Lunch,waltermart_location,optimized_formal_only,False,0.55,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,44,83,83,18000.0,True,253.66,81.86,0.3227,1010,1010,2778440.0,10.845,False,False,False,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,106,101,106,3420.0,False,308.48,117.75,0.3817,1690,1690,5138710.0,9.857,True,True,True,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,106,101,106,3420.0,False,304.6,113.87,0.3738,1690,1690,5114590.0,9.936,True,True,True,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,106,101,106,3420.0,False,297.51,106.79,0.3589,1690,1690,5096420.0,10.136,True,True,True,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,106,101,106,3420.0,False,294.01,103.28,0.3513,1690,1690,5097810.0,10.26,True,True,True,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,106,101,106,3420.0,False,295.22,104.5,0.354,1690,1690,5059130.0,10.14,True,True,True,False,True,True,0.0;20.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,106,101,106,3420.0,False,302.12,111.39,0.3687,1690,1690,5072300.0,9.934,True,True,True,False,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,106,101,106,3420.0,False,314.69,123.96,0.3939,1690,1690,5213290.0,9.803,True,True,True,False,False,True,60.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,106,101,106,3420.0,False,299.35,108.62,0.3629,1690,1690,5157270.0,10.194,True,True,True,False,False,False,60.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,106,101,106,3420.0,False,325.47,134.75,0.414,1690,1690,5227240.0,9.503,True,True,False,True,True,True,90.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_G_R,6,G-G-R-G-G-R,0.0,0.0,True,106,101,106,3420.0,False,292.51,101.79,0.348,1690,1690,5073080.0,10.262,True,True,False,True,True,False,90.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_R_G,6,G-G-R-G-R-G,0.0,0.0,True,106,101,106,3420.0,False,304.7,113.98,0.3741,1690,1690,5095640.0,9.895,True,True,False,True,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_G_R_R,6,G-G-R-G-R-R,0.0,0.0,True,106,101,106,3420.0,False,298.31,107.59,0.3607,1690,1690,5104420.0,10.125,True,True,False,True,False,False,0.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_G_G,6,G-G-R-R-G-G,0.0,35.0,True,106,101,106,3420.0,False,293.86,103.14,0.351,1690,1690,5093250.0,10.256,True,True,False,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_G_R,6,G-G-R-R-G-R,0.0,35.0,True,106,101,106,3420.0,False,285.31,94.58,0.3315,1690,1690,5054350.0,10.482,True,True,False,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_R_G,6,G-G-R-R-R-G,0.0,35.0,True,106,101,106,3420.0,False,297.2,106.48,0.3583,1690,1690,5056350.0,10.067,True,True,False,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_G_R_R_R_R,6,G-G-R-R-R-R,0.0,35.0,True,106,101,106,3420.0,False,294.01,103.28,0.3513,1690,1690,5070300.0,10.204,True,True,False,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_G_G,6,G-R-G-G-G-G,0.0,35.0,True,106,101,106,3420.0,False,296.27,105.55,0.3562,1690,1690,5072080.0,10.13,True,False,True,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_G_R,6,G-R-G-G-G-R,0.0,35.0,True,106,101,106,3420.0,False,292.5,101.77,0.3479,1690,1690,5043180.0,10.202,True,False,True,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_R_G,6,G-R-G-G-R-G,0.0,35.0,True,106,101,106,3420.0,False,292.19,101.46,0.3473,1690,1690,5099420.0,10.327,True,False,True,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_G_R_R,6,G-R-G-G-R-R,0.0,35.0,True,106,101,106,3420.0,False,293.03,102.31,0.3491,1690,1690,5074300.0,10.246,True,False,True,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_G_G,6,G-R-G-R-G-G,0.0,0.0,True,106,101,106,3420.0,False,296.57,105.84,0.3569,1690,1690,5097420.0,10.17,True,False,True,False,True,True,0.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_G_R,6,G-R-G-R-G-R,0.0,0.0,True,106,101,106,3420.0,False,300.0,109.27,0.3642,1690,1690,5112420.0,10.084,True,False,True,False,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_R_G,6,G-R-G-R-R-G,0.0,0.0,True,106,101,106,3420.0,False,295.96,105.24,0.3556,1690,1690,5113980.0,10.224,True,False,True,False,False,True,90.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_G_R_R_R,6,G-R-G-R-R-R,0.0,0.0,True,106,101,106,3420.0,False,291.18,100.46,0.345,1690,1690,5072300.0,10.307,True,False,True,False,False,False,90.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_G_G,6,G-R-R-G-G-G,0.0,40.0,True,106,101,106,3420.0,False,304.1,113.37,0.3728,1690,1690,5141100.0,10.004,True,False,False,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,106,101,106,3420.0,False,302.13,111.4,0.3687,1690,1690,5124150.0,10.036,True,False,False,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,106,101,106,3420.0,False,290.37,99.64,0.3432,1690,1690,5099810.0,10.392,True,False,False,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,106,101,106,3420.0,False,291.18,100.46,0.345,1690,1690,5062910.0,10.288,True,False,False,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,106,101,106,3420.0,False,290.95,100.22,0.3445,1690,1690,5046010.0,10.262,True,False,False,False,True,True,5.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,106,101,106,3420.0,False,326.83,136.11,0.4164,1690,1690,5289090.0,9.576,True,False,False,False,True,False,5.0;0.0
